dataset_id,analyte,biomarker,specimen,reference_event,unit,value_type,gene_target,dose,vaccine_type,model,n_subjects,n_measurements,pct_censored,pct_subjects_with_rise,a_median,b_median,c_median,sigma,peak_day,peak_log10,median_first_observed_day,half_life_days,aic,converged
natarajan2022gastrointestinal,RdRP-gRNA-RT-qPCR-ZY,SARS-CoV-2,stool,enrollment,gc/mL,concentration,RdRP,,,gamma_shifted,40,296,61.486486486486484,61.111111111111114,0.31230412952404557,0.7820004936438366,10.555675965231268,0.16023331298104856,5.700358032533881,4.54136976395367,2.5,2.219462104507898,250.71678731601918,True
natarajan2022gastrointestinal,N1-gRNA-RT-qPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N1,,,exponential,71,392,44.38775510204081,42.42424242424242,0.055120219413331326,,9.84819616403914,0.5002644041117228,0.0,4.309914430725704,2.5,12.575189067413278,756.1759898324456,True
natarajan2022gastrointestinal,N1-gRNA-RT-qPCR-ZY,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N1,,,exponential,76,476,51.260504201680675,33.33333333333333,0.059370281193455186,,11.191553517489941,0.4157565712175733,0.0,4.89267475439427,3.0,11.674985643092354,682.9014914408822,True
natarajan2022gastrointestinal,N2-gRNA-RT-qPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N2,,,exponential,62,344,51.74418604651163,45.83333333333333,0.08039458900463295,,8.855674058330896,0.3268156070050554,0.0,3.880661208176167,3.0,8.621813845207926,397.76388710645085,True
natarajan2022gastrointestinal,N2-gRNA-RT-qPCR-ZY,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N2,,,exponential,57,372,51.61290322580645,32.142857142857146,0.08486497089799033,,10.422241127991228,0.40931109934082827,0.0,4.5588483842813465,3.0,8.167647655157088,477.3927638603674,True
natarajan2022gastrointestinal,N1-gRNA-ddPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N1,,,exponential,63,209,47.36842105263158,45.45454545454545,0.0625779679798776,,7.357841985116594,0.5449208407453032,0.0,3.2186528935504746,2.0,11.076537045479519,470.5605481682478,True
natarajan2022gastrointestinal,N1-gRNA-ddPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N1,,,gamma_shifted,29,127,51.181102362204726,50.0,0.11108737908184539,0.2376453905409512,7.980626115368684,0.5324184808256045,2.4942143414519986,3.4523762491749634,2.0,6.239657342615475,347.97096077913295,True
natarajan2022gastrointestinal,N1-gRNA-ddPCR-ZY,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N1,,,exponential,68,235,38.723404255319146,33.33333333333333,0.0687670619611395,,10.649061159268317,0.48139986972536336,0.0,4.6561880150334956,3.0,10.079639303939508,500.0337902751934,True
natarajan2022gastrointestinal,E-gRNA-ddPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,E,,,exponential,18,41,39.02439024390244,,0.10619107041922635,,7.085787896696141,0.4357608607684141,0.0,3.100754883842093,3.5,6.527358447593612,111.8070589693717,True
natarajan2022gastrointestinal,E-gRNA-ddPCR-ZY,SARS-CoV-2,stool,enrollment,gc/mL,concentration,E,,,exponential,16,35,8.571428571428571,,0.14628600194743638,,12.072363636403017,0.358096689894973,0.0,5.27426110737124,4.0,4.7383014870350175,93.06042828653275,True
natarajan2022gastrointestinal,N1-sgRNA-RT-qPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N1,,,exponential,20,124,68.54838709677419,100.0,0.2017204031662306,,9.016214712340632,1.138247031233295,0.0,3.928892116242676,2.0,3.4361778465649175,234.04104622612644,True
natarajan2022gastrointestinal,N1-sgRNA-RT-qPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N1,,,gamma,15,102,72.54901960784314,100.0,0.6277813338749719,1.3569462981154297,11.137982982568861,1.2172850282433305,2.1614951335677612,4.700475336984633,2.0,1.1041219978324357,202.20506478867176,True
natarajan2022gastrointestinal,N1-sgRNA-RT-qPCR-OG,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N1,,,gamma_shifted,17,117,71.7948717948718,66.66666666666666,0.8548753926622555,0.34674569075587935,12.877401092234804,1.1215045037393938,-0.01731812131663918,5.3189383525498295,2.0,0.8108166248666302,259.18037313833776,True
natarajan2022gastrointestinal,N1-sgRNA-RT-qPCR-ZY,SARS-CoV-2,stool,enrollment,gc/mL,concentration,N1,,,exponential,42,214,51.86915887850467,45.45454545454545,0.17837616507296125,,12.926717508640298,1.3469234679772228,0.0,5.595499977562512,2.0,3.885873318761097,562.8683304059323,True
peiris2003clinical,NPS_SARS,SARS,nasopharyngeal_swab,symptom onset,gc/mL,concentration,unkonw,,,exponential,14,42,0.0,92.85714285714286,0.13180581651590048,,15.939878733206447,1.1480489364801532,0.0,6.949979584520503,5.0,5.258851231928198,188.7824539732725,True
pereira2022standardization,respiratory_influenzaA_viral_load,influenza,nasopharyngeal_aspirate+nasopharyngeal_swab,symptom onset,gc/reaction,concentration,M,,,exponential,19,38,7.894736842105263,,0.6955468428387449,,14.382471649876246,0.18018636900088067,0.0,6.222692433439015,1.0,0.9965499630923407,57.32107944891791,True
piccirilli2023respiratory,nasopharyngeal_aspirate_RSV_viral_load,RSV,nasopharyngeal_aspirate,hospital admission,gc/ng hDNA,concentration,M gene,,,exponential,36,118,11.016949152542374,0.0,0.7165654300848877,,10.885495453468895,0.4508472063015802,0.0,4.758273584506229,0.0,0.9673187561920644,285.5914043103925,True
piralla2013different,nasopharyngeal_swab,influenza,nasopharyngeal_swab,confirmation date,gc/mL,concentration,,,,exponential,44,115,26.08695652173913,0.0,1.1535858661015166,,14.270037712128714,0.6077546249278998,0.0,6.177850698763065,0.0,0.6008631008131194,347.1586936657939,True
piralla2013different,bronchoalveolar_lavage_fluid,influenza,bronchoalveolar_lavage_fluid,confirmation date,gc/mL,concentration,,,,exponential,4,12,16.666666666666668,0.0,0.6401721134561227,,16.608964488427542,0.6351769269078366,0.0,7.1910130944781665,0.0,1.0827512882712493,39.61427466818949,True
rodrigues2020influenza,respiratory_influenza_viral_load,influenza,nasopharyngeal_swab+oropharyngeal_swab,treatment,gc/mL,concentration,M gene,,,exponential,10,33,21.21212121212121,25.0,0.8198511202546657,,16.31623179117653,0.8636115058236731,0.0,7.05988856844449,0.0,0.8454549410686137,112.87114179083784,True
rouphael2025effective,buccal_gc_ml,influenza,buccal_swab,inoculation,gc/mL,concentration,,,,exponential,5,35,80.0,,0.4230394823098766,,6.337723624551309,1.1886348023508242,0.0,2.757707581450177,2.0,1.6384928819769469,64.29608543175063,True
rouphael2025effective,oropharyngeal_gc_ml,influenza,oropharyngeal_swab,inoculation,gc/mL,concentration,,,,exponential,7,49,48.97959183673469,100.0,0.12599072773181405,,7.10830843389522,1.8536674795241037,0.0,3.1092747815063166,2.0,5.501572957300397,161.48126236002378,True
rouphael2025effective,saliva_gc_ml,influenza,saliva,inoculation,gc/mL,concentration,,,,exponential,8,56,51.785714285714285,100.0,0.1366121218529822,,7.658766807946616,1.8748625437322894,0.0,3.352290638408742,2.0,5.073833647836092,170.61512452376294,True
rouphael2025effective,anterior_nasal_pfu_ml,influenza,anterior_nares_swab,inoculation,pfu/mL,concentration,,,,exponential,5,35,42.857142857142854,80.0,0.5938270836845776,,7.791815536352516,2.3008459946741606,0.0,3.425406031662863,2.0,1.1672542388250573,132.76532288072286,True
rouphael2025effective,buccal_pfu_ml,influenza,buccal_swab,inoculation,pfu/mL,concentration,,,,exponential,3,21,80.95238095238095,,0.3076065160827548,,1.5285932737232022,0.7892661784384899,0.0,0.6662686262944326,2.0,2.2533566238677114,35.01527718876323,True
rouphael2025effective,saliva_pfu_ml,influenza,saliva,inoculation,pfu/mL,concentration,,,,exponential,5,35,48.57142857142857,100.0,0.7861080111289301,,6.021102177975134,2.086582756824929,0.0,2.627159717587517,2.0,0.8817454735825886,121.19847214532521,True
schumer2026viral,gc_ml,RSV,nasopharyngeal_aspirate,inoculation,gc/mL,concentration,,,,exponential,25,476,0.0,100.0,0.3480848187129069,,13.906319717457436,1.8066860688989705,0.0,6.061875000101459,2.0,1.9913168954709242,2015.9175136628105,True
schumer2026viral,gc_ml,RSV,nasopharyngeal_aspirate,inoculation,gc/mL,concentration,,,,gamma,25,476,0.0,100.0,2.502623655290194,16.372277955915497,-0.6552224523917864,1.224296480111305,6.542045553396256,5.967582776202711,2.0,0.2769682045859072,1695.818389927209,True
schumer2026viral,pfu_ml,RSV,nasopharyngeal_aspirate,inoculation,pfu/mL,concentration,,,,exponential,25,419,0.0,100.0,0.3243428089670466,,7.944492074861408,1.5484951985712752,0.0,3.4670826643407846,2.0,2.1370820052013837,1657.5486591667452,True
schumer2026viral,pfu_ml,RSV,nasopharyngeal_aspirate,inoculation,pfu/mL,concentration,,,,gamma,25,419,0.0,100.0,1.8517615707798263,8.705565514362764,2.195973805565999,1.2975092558804187,4.701234571304241,3.025861461352939,2.0,0.3743177261573921,1559.3434161820576,True
shetty2024influenza,nasopharyngeal_swab_pfu_ml,influenza,nasopharyngeal_swab,inoculation,pfu/mL,concentration,,,,exponential,5,30,43.333333333333336,100.0,0.7196472942667866,,8.126222318897904,1.7491138229791676,0.0,3.560273008597348,2.0,0.9631762477008393,102.94223192433884,True
shetty2024influenza,saliva_pfu_ml,influenza,saliva,inoculation,pfu/mL,concentration,,,,exponential,5,30,73.33333333333333,,2.132780594862503,,7.319763139946568,2.0330662920656706,0.0,3.2024574742706946,2.0,0.3249969463477003,72.60405927868072,True
teunis2015shedding,stool_norovirus_concentration_symptomatic,norovirus,stool,symptom onset,gc/wet gram,concentration,,,,exponential,61,152,28.289473684210527,10.0,0.38613553586432825,,18.208814883576157,0.31506762383088427,0.0,7.8795868677711205,6.5,1.7950877766492022,317.9852590075269,True
teunis2015shedding,stool_norovirus_concentration_asymptomatic,norovirus,stool,confirmation date,gc/wet gram,concentration,,,,exponential,25,57,31.57894736842105,,0.4455595822728693,,14.588324187580211,0.5322070124143674,0.0,6.329072141812032,0.0,1.5556778669736893,168.2875257094541,True
tjon2006high,stool_hepatitis_A_virus,hepatitis A virus,stool,symptom onset,gc/mL,concentration,,,,exponential,3,23,43.47826086956522,66.66666666666666,0.16202782678287822,,17.885097522568053,0.655989518609179,0.0,7.7607707520888045,14.0,4.277951474895616,40.32289410705137,True
tsang2016individual,NPSOPS,influenza,nasopharyngeal_swab+oropharyngeal_swab,symptom onset,gc/mL,concentration,M,,,exponential,455,1131,0.0,17.71428571428571,1.3209570941834952,,16.65545296324768,0.51616146842963,0.0,7.263386474617285,1.0,0.5247310329851332,3534.5656564083506,True
vetter2020daily,NPS_SARSCoV2,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/mL,concentration,unknown,,,exponential,5,39,5.128205128205129,60.0,0.41403432322753575,,18.541616253457292,1.0245625262185212,0.0,8.078160072019706,1.0,1.6741297560951751,132.23191468514318,True
vetter2020daily,NPS_SARSCoV2,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/mL,concentration,unknown,,,gamma,5,37,5.405405405405405,60.0,1.041526864443377,1.1666469155350634,18.66901500778887,1.0111745680238482,1.1201313718955817,7.659587861292642,1.0,0.6655106116061479,135.1710923795064,True
vetter2020daily,NPS_SARSCoV2,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/mL,concentration,unknown,,,gamma_shifted,5,39,5.128205128205129,60.0,1.7059299313973062,2.8905158494657837,19.957437116361284,0.9338979474244516,0.7981635636168736,8.106942309009295,1.0,0.4063163250744988,143.9166386537565,True
vetter2020daily,OPS_SARSCoV2,SARS-CoV-2,oropharyngeal_swab,symptom onset,gc/mL,concentration,unknown,,,exponential,5,35,2.857142857142857,60.0,0.620236509141398,,17.62729050057733,0.9448804077761972,0.0,7.674295172487735,2.0,1.1175530146064419,116.36153035500566,True
walsh2013viral,pfu_ml,RSV,anterior_nares_swab+sputum,symptom onset,pfu/mL,concentration,,,,exponential,22,120,12.5,90.47619047619048,0.7370476405589275,,11.177431893142108,0.8226035820011742,0.0,4.876687754716357,5.0,0.9404374187186991,369.37853668019,True
walsh2013viral,pfu_ml,RSV,anterior_nares_swab+sputum,symptom onset,pfu/mL,concentration,,,,gamma,22,120,12.5,90.47619047619048,1.10429901353918,5.921775462421315,2.9213923186191524,0.7159927108896285,5.362474646647154,3.0014633336357295,5.0,0.6276807024742966,381.1445766577981,True
woelfel2020virological,stool,SARS-CoV-2,stool,symptom onset,gc/mL,concentration,E and RdRP (not further specified by authors),,,exponential,8,79,12.658227848101266,50.0,0.4406350920438582,,14.650780242934765,0.7837048286821888,0.0,6.396654818817222,6.0,1.5730639549038767,212.38905420062997,True
woelfel2020virological,stool,SARS-CoV-2,stool,symptom onset,gc/mL,concentration,E and RdRP (not further specified by authors),,,gamma,8,79,12.658227848101266,50.0,0.5629175968176032,0.6663429196528182,11.873151608538395,0.7702368940460029,1.1837308398599002,4.914804868207446,6.0,1.2313475089046455,223.78499516150848,True
woelfel2020virological,sputum,SARS-CoV-2,sputum,symptom onset,gc/mL,concentration,E and RdRP (not further specified by authors),,,exponential,9,147,16.3265306122449,44.44444444444444,0.6675920123078929,,18.374536766954225,1.1041485214148112,0.0,7.96004217495908,4.0,1.038279619559418,434.27903569272934,True
woelfel2020virological,oropharyngeal_swab,SARS-CoV-2,oropharyngeal_swab,symptom onset,gc/swab,concentration,E and RdRP (not further specified by authors),,,exponential,9,153,37.254901960784316,22.22222222222222,0.8338158948073466,,14.993050541944664,1.0522183591085448,0.0,6.526491063902383,4.0,0.8312952354069685,342.3866529064926,True
xu2020characteristics,rectal_swab_SARSCoV2,SARS-CoV-2,rectal_swab,hospital admission,gc/mL,concentration,"ORF1ab, N",,,exponential,7,63,12.698412698412698,80.0,0.268030265526555,,14.27751251180296,1.0069935646850696,0.0,6.185266226640768,0.0,2.5860780281593683,201.6428313117525,True
xu2020characteristics,rectal_swab_SARSCoV2,SARS-CoV-2,rectal_swab,hospital admission,gc/mL,concentration,"ORF1ab, N",,,gamma_shifted,7,62,11.290322580645162,100.0,0.3793985788687018,2.693818504144268,10.66629478472419,0.7764569367469264,5.281268554155863,5.759774949584957,0.0,1.8269630387830793,196.5818163913469,True
xu2020characteristics,nasopharyngeal_swab_SARSCoV2,SARS-CoV-2,nasopharyngeal_swab,hospital admission,gc/mL,concentration,"ORF1ab, N",,,exponential,7,44,65.9090909090909,100.0,2.1432104568638755,,11.691262015818717,0.4669627928764767,0.0,5.097559186645306,0.0,0.32341535957892636,54.36884096081856,True
yen2011detection,stool_rotavirus_vaccine,rotavirus vaccine,stool,vaccination,gc/wet gram,concentration,,,RotaTeq (RV5),exponential,19,54,1.8518518518518519,66.66666666666666,0.17905791483815212,,27.246882815809577,0.7028814449708524,0.0,11.86224169943177,6.0,3.8710781435518844,193.47302148543275,True
yen2011detection,stool_rotavirus_vaccine,rotavirus vaccine,stool,vaccination,gc/wet gram,concentration,,,RotaTeq (RV5),gamma,9,34,2.9411764705882355,66.66666666666666,0.6594017730458288,0.2797279340514664,30.73141197924728,0.7273461450810617,0.42421471322314014,13.135123817093433,4.5,1.0511757912907085,130.71171557405734,True
young2020epidemiologic,swab_SARSCoV2_N,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/swab,concentration,"N, E, and ORF1lab",,,exponential,18,216,30.09259259259259,62.5,0.4099767921214262,,12.467873060998281,1.0781876359970788,0.0,5.447385558218617,3.0,1.6906985807007588,607.0374696832483,True
young2020epidemiologic,swab_SARSCoV2_N,SARS-CoV-2,nasopharyngeal_swab,symptom onset,gc/swab,concentration,"N, E, and ORF1lab",,,gamma,18,216,30.09259259259259,62.5,0.9717687428340337,1.143823014615331,12.513609798505978,1.006547496491765,1.1770526918570399,5.038426003834924,3.0,0.7132840870539571,612.5889496947939,True
zuo2020alterations,stool_SARSCoV2_SymptomOnset,SARS-CoV-2,stool,symptom onset,gc/mL,concentration,N1,,,exponential,9,31,41.935483870967744,50.0,0.5005996582320675,,15.03331932834388,0.8770080559780439,0.0,6.571654582691503,12.0,1.3846337470702321,92.26961967547173,True
